"","Ensembl_ID","Symbol","Biotype"
"1","ENSG00000243485","RP11-34P13.3","lincRNA"
"2","ENSG00000237613","FAM138A","lincRNA"
"3","ENSG00000238009","RP11-34P13.7","lincRNA"
"4","ENSG00000239945","RP11-34P13.8","lincRNA"
"5","ENSG00000239906","RP11-34P13.14","antisense"
"6","ENSG00000241860","RP11-34P13.13","processed_transcript"
"7","ENSG00000241599","RP11-34P13.9","lincRNA"
"8","ENSG00000236601","RP4-669L17.2","lincRNA"
"9","ENSG00000235146","RP5-857K21.2","lincRNA"
"10","ENSG00000229905","RP11-206L10.4","antisense"
"11","ENSG00000237491","RP11-206L10.9","lincRNA"
"12","ENSG00000177757","FAM87B","lincRNA"
"13","ENSG00000228794","RP11-206L10.11","processed_transcript"
"14","ENSG00000225880","NCRNA00115","lincRNA"
"15","ENSG00000230368","FAM41C","lincRNA"
"16","ENSG00000272438","RP11-54O7.16","lincRNA"
"17","ENSG00000230699","RP11-54O7.1","lincRNA"
"18","ENSG00000241180","RP11-54O7.2","lincRNA"
"19","ENSG00000223764","RP11-54O7.3","lincRNA"
"20","ENSG00000272512","RP11-54O7.17","lincRNA"
"21","ENSG00000224969","RP11-54O7.11","antisense"
"22","ENSG00000242590","RP11-54O7.14","sense_intronic"
"23","ENSG00000273443","RP11-54O7.18","lincRNA"
"24","ENSG00000223823","RP11-465B22.5","lincRNA"
"25","ENSG00000272141","RP11-465B22.8","lincRNA"
"26","ENSG00000205231","RP11-465B22.6","antisense"
"27","ENSG00000260179","RP5-902P8.12","lincRNA"
"28","ENSG00000230415","RP5-902P8.10","lincRNA"
"29","ENSG00000240731","RP5-890O3.9","sense_intronic"
"30","ENSG00000224870","RP4-758J18.2","processed_transcript"
"31","ENSG00000272455","RP4-758J18.13","lincRNA"
"32","ENSG00000225905","RP4-758J18.7","antisense"
"33","ENSG00000225285","RP4-758J18.10","lincRNA"
"34","ENSG00000215014","RP5-832C2.5","lincRNA"
"35","ENSG00000272106","RP11-345P4.9","antisense"
"36","ENSG00000272004","RP11-345P4.10","antisense"
"37","ENSG00000268575","RP1-283E3.8","processed_transcript"
"38","ENSG00000231050","RP1-140A9.1","antisense"
"39","ENSG00000233542","RP11-547D24.1","antisense"
"40","ENSG00000226969","RP11-547D24.3","antisense"
"41","ENSG00000271806","RP5-892K4.1","antisense"
"42","ENSG00000182873","RP11-181G12.2","antisense"
"43","ENSG00000234396","RP11-181G12.4","lincRNA"
"44","ENSG00000272161","RP4-713A8.1","sense_intronic"
"45","ENSG00000272420","RP4-740C4.7","sense_intronic"
"46","ENSG00000224387","RP3-395M20.2","antisense"
"47","ENSG00000229393","RP3-395M20.3","antisense"
"48","ENSG00000272449","RP3-395M20.12","lincRNA"
"49","ENSG00000238164","RP3-395M20.8","antisense"
"50","ENSG00000225931","RP3-395M20.7","TEC"
"51","ENSG00000228037","RP3-395M20.9","lincRNA"
"52","ENSG00000237058","RP13-436F16.1","antisense"
"53","ENSG00000283259","ABC14-1188822O7.1","antisense"
"54","ENSG00000233234","RP11-740P5.2","lincRNA"
"55","ENSG00000231630","RP11-740P5.3","lincRNA"
"56","ENSG00000284745","RP5-907A6.1","lincRNA"
"57","ENSG00000177133","RP1-163G9.1","antisense"
"58","ENSG00000226286","RP1-163G9.2","antisense"
"59","ENSG00000279839","RP11-193J6.1","TEC"
"60","ENSG00000272235","RP11-22L13.1","lincRNA"
"61","ENSG00000272088","RP11-168F9.2","lincRNA"
"62","ENSG00000238260","RP11-46F15.2","antisense"
"63","ENSG00000227589","RP5-1092A11.5","antisense"
"64","ENSG00000235131","RP5-1092A11.2","antisense"
"65","ENSG00000272153","RP1-286D6.5","antisense"
"66","ENSG00000236423","RP13-15E13.1","lincRNA"
"67","ENSG00000233304","RP13-614K11.1","lincRNA"
"68","ENSG00000226374","RP13-614K11.2","lincRNA"
"69","ENSG00000284668","RP11-718D19.1","lincRNA"
"70","ENSG00000284703","RP11-718D19.2","lincRNA"
"71","ENSG00000235054","RP5-1166F10.1","lincRNA"
"72","ENSG00000284694","RP5-1166F10.2","lincRNA"
"73","ENSG00000227169","RP1-37J18.1","lincRNA"
"74","ENSG00000232596","RP1-37J18.2","lincRNA"
"75","ENSG00000284739","RP4-603B14.2","lincRNA"
"76","ENSG00000284674","RP4-603B14.1","lincRNA"
"77","ENSG00000231510","RP11-542C10.1","lincRNA"
"78","ENSG00000284616","RP4-703E10.1","lincRNA"
"79","ENSG00000284692","RP1-58B11.2","lincRNA"
"80","ENSG00000284666","RP1-58B11.3","lincRNA"
"81","ENSG00000260972","RP1-58B11.1","lincRNA"
"82","ENSG00000236948","RP11-154H17.1","lincRNA"
"83","ENSG00000226944","RP1-120G22.11","antisense"
"84","ENSG00000225077","LINC00337","lincRNA"
"85","ENSG00000271746","RP1-202O8.3","antisense"
"86","ENSG00000231868","RP1-202O8.2","antisense"
"87","ENSG00000228750","RP11-242F24.1","lincRNA"
"88","ENSG00000284744","RP11-242F24.2","lincRNA"
"89","ENSG00000237436","RP11-312B8.1","antisense"
"90","ENSG00000237365","RP11-334N17.1","antisense"
"91","ENSG00000237402","RP3-453P22.1","sense_intronic"
"92","ENSG00000237728","RP3-453P22.2","antisense"
"93","ENSG00000225126","RP4-549F15.1","antisense"
"94","ENSG00000270171","RP11-338N10.1","lincRNA"
"95","ENSG00000270035","RP11-338N10.2","lincRNA"
"96","ENSG00000269978","RP11-338N10.3","lincRNA"
"97","ENSG00000269925","RP3-467L1.6","sense_intronic"
"98","ENSG00000236266","RP3-467L1.4","antisense"
"99","ENSG00000284747","CTA-215D11.6","antisense"
"100","ENSG00000284716","CTA-215D11.5","lincRNA"
"101","ENSG00000238290","RP11-431K24.1","lincRNA"
"102","ENSG00000227634","RP11-431K24.3","lincRNA"
"103","ENSG00000233645","RP11-431K24.4","lincRNA"
"104","ENSG00000232912","RP5-1115A15.1","antisense"
"105","ENSG00000228423","RP4-633I8.4","lincRNA"
"106","ENSG00000230679","RP3-477M7.3","antisense"
"107","ENSG00000228526","MIR34AHG","lincRNA"
"108","ENSG00000234546","RP3-510D11.2","lincRNA"
"109","ENSG00000284652","CTD-2510L9.2","lincRNA"
"110","ENSG00000284693","CTD-2510L9.1","lincRNA"
"111","ENSG00000235263","RP13-392I16.1","lincRNA"
"112","ENSG00000179840","C1orf200","antisense"
"113","ENSG00000231789","RP11-558F24.4","antisense"
"114","ENSG00000280113","RP11-84A14.7","TEC"
"115","ENSG00000223989","RP11-84A14.5","antisense"
"116","ENSG00000228150","RP11-84A14.4","sense_intronic"
"117","ENSG00000241326","RP11-807G9.2","sense_intronic"
"118","ENSG00000284735","RP4-736L20.4","lincRNA"
"119","ENSG00000284642","RP4-736L20.5","lincRNA"
"120","ENSG00000271989","RP4-736L20.3","antisense"
"121","ENSG00000203469","RP5-1113E3.3","antisense"
"122","ENSG00000272078","RP4-734G22.3","antisense"
"123","ENSG00000271895","RP4-635E18.8","antisense"
"124","ENSG00000226849","RP4-635E18.7","antisense"
"125","ENSG00000230337","RP4-635E18.6","antisense"
"126","ENSG00000225602","RP11-99P18.1","antisense"
"127","ENSG00000284646","RP4-796F18.3","lincRNA"
"128","ENSG00000235643","RP1-69M21.2","lincRNA"
"129","ENSG00000284708","RP3-330O12.5","antisense"
"130","ENSG00000177553","RP11-56N19.5","antisense"
"131","ENSG00000242349","NPPA-AS1","antisense"
"132","ENSG00000229484","RP5-888M10.2","lincRNA"
"133","ENSG00000272482","RP11-474O21.5","lincRNA"
"134","ENSG00000228338","RP5-845O24.8","lincRNA"
"135","ENSG00000233336","RP13-221M14.2","lincRNA"
"136","ENSG00000228229","RP11-219C24.10","lincRNA"
"137","ENSG00000259961","RP4-597A16.2","antisense"
"138","ENSG00000237445","CTA-520D8.2","lincRNA"
"139","ENSG00000231606","RP11-344F13.1","lincRNA"
"140","ENSG00000234593","RP4-704D23.1","lincRNA"
"141","ENSG00000175147","TMEM51-AS1","antisense"
"142","ENSG00000204464","C1orf195","lincRNA"
"143","ENSG00000233485","RP3-467K16.2","antisense"
"144","ENSG00000236045","RP3-467K16.7","antisense"
"145","ENSG00000228140","RP3-467K16.4","lincRNA"
"146","ENSG00000272510","RP4-680D5.8","antisense"
"147","ENSG00000237301","RP4-680D5.2","antisense"
"148","ENSG00000271742","RP4-680D5.9","lincRNA"
"149","ENSG00000237938","RP11-288I21.1","antisense"
"150","ENSG00000224459","RP11-169K16.4","antisense"
"151","ENSG00000179743","RP11-169K16.9","antisense"
"152","ENSG00000233078","RP11-5P18.5","antisense"
"153","ENSG00000227959","RP11-276H7.2","antisense"
"154","ENSG00000224621","RP11-276H7.3","antisense"
"155","ENSG00000234166","RP4-733M16.2","antisense"
"156","ENSG00000226029","RP4-798A10.2","lincRNA"
"157","ENSG00000261135","RP4-798A10.7","lincRNA"
"158","ENSG00000224174","RP4-798A10.4","lincRNA"
"159","ENSG00000233421","RP5-875O13.1","lincRNA"
"160","ENSG00000271732","RP5-1182A14.5","lincRNA"
"161","ENSG00000282143","RP1-163M9.8","lincRNA"
"162","ENSG00000279151","RP1-163M9.7","lincRNA"
"163","ENSG00000282740","RP5-1182A14.7","lincRNA"
"164","ENSG00000223643","RP11-108M9.1","lincRNA"
"165","ENSG00000228549","RP11-108M9.3","lincRNA"
"166","ENSG00000238142","RP11-108M9.4","lincRNA"
"167","ENSG00000272426","RP11-108M9.6","lincRNA"
"168","ENSG00000226526","RP1-37C10.3","antisense"
"169","ENSG00000204362","RP11-380J14.1","lincRNA"
"170","ENSG00000282843","RP11-380J14.4","lincRNA"
"171","ENSG00000227751","RP1-20B21.4","antisense"
"172","ENSG00000236648","RP11-473A10.2","lincRNA"
"173","ENSG00000284653","RP11-658E23.1","lincRNA"
"174","ENSG00000261781","RP11-174G17.2","lincRNA"
"175","ENSG00000280222","RP11-174G17.3","TEC"
"176","ENSG00000230035","RP11-174G17","antisense"
"177","ENSG00000225387","RP11-422P22.1","lincRNA"
"178","ENSG00000272084","RP5-1126H10.2","3prime_overlapping_ncRNA"
"179","ENSG00000230424","RP1-43E13.2","antisense"
"180","ENSG00000235185","RP5-1056L3.1","antisense"
"181","ENSG00000235434","RP11-91K11.2","antisense"
"182","ENSG00000227066","RP3-340N1.2","lincRNA"
"183","ENSG00000225986","RP3-340N1.5","antisense"
"184","ENSG00000228105","RP3-340N1.6","lincRNA"
"185","ENSG00000284710","RP3-340N1.7","lincRNA"
"186","ENSG00000226664","RP4-745E8.2","antisense"
"187","ENSG00000236963","RP4-749H3.1","lincRNA"
"188","ENSG00000226487","RP4-749H3.2","lincRNA"
"189","ENSG00000284641","RP4-749H3.4","lincRNA"
"190","ENSG00000284743","RP4-749H3.3","lincRNA"
"191","ENSG00000117242","RP11-401M16.7","antisense"
"192","ENSG00000233069","RP5-930J4.2","antisense"
"193","ENSG00000236936","RP3-329E20.2","antisense"
"194","ENSG00000231105","RP5-1071N3.1","antisense"
"195","ENSG00000236009","RP11-293F5.1","lincRNA"
"196","ENSG00000233431","RP11-63N8.3","antisense"
"197","ENSG00000228397","RP1-224A6.3","lincRNA"
"198","ENSG00000230068","RP1-224A6.6","sense_intronic"
"199","ENSG00000271840","RP1-224A6.9","lincRNA"
"200","ENSG00000279625","RP11-415K20.2","TEC"
"201","ENSG00000237200","RP1-61A9.4","sense_intronic"
"202","ENSG00000225952","RP11-69E9.1","antisense"
"203","ENSG00000240553","RP1-184J9.2","antisense"
"204","ENSG00000261326","RP5-1057J7.6","lincRNA"
"205","ENSG00000284726","RP5-1057J7.8","lincRNA"
"206","ENSG00000249087","C1orf213","antisense"
"207","ENSG00000271420","RP5-1057J7.7","lincRNA"
"208","ENSG00000235052","RP1-150O5.3","lincRNA"
"209","ENSG00000197880","MDS2","lincRNA"
"210","ENSG00000236810","RP5-886K2.3","antisense"
"211","ENSG00000232557","RP11-4M23.3","antisense"
"212","ENSG00000225315","RP11-293P20.2","antisense"
"213","ENSG00000230703","RP11-293P20.4","antisense"
"214","ENSG00000230023","RP11-10N16.2","lincRNA"
"215","ENSG00000232298","RP11-10N16.3","antisense"
"216","ENSG00000264443","RP4-594I10.3","lincRNA"
"217","ENSG00000284699","RP11-373M8.2","lincRNA"
"218","ENSG00000229162","RP11-84D1.1","antisense"
"219","ENSG00000261025","RP11-84D1.2","lincRNA"
"220","ENSG00000233755","RP4-799D16.1","lincRNA"
"221","ENSG00000231953","RP4-706G24.1","antisense"
"222","ENSG00000284602","RP3-465N24.7","bidirectional_promoter_lncRNA"
"223","ENSG00000284657","RP3-465N24.8","lincRNA"
"224","ENSG00000272432","RP3-465N24.6","lincRNA"
"225","ENSG00000225643","RP11-70P17.1","lincRNA"
"226","ENSG00000233478","RP1-187B23.1","antisense"
"227","ENSG00000228172","RP1-317E23.3","antisense"
"228","ENSG00000272478","RP1-317E23.7","antisense"
"229","ENSG00000236528","RP1-125I3.2","antisense"
"230","ENSG00000284309","RP11-96L14.9","bidirectional_promoter_lncRNA"
"231","ENSG00000225891","RP3-476K8.3","antisense"
"232","ENSG00000260063","RP5-968P14.2","antisense"
"233","ENSG00000226698","RP1-50O24.6","antisense"
"234","ENSG00000224311","RP11-40H20.4","antisense"
"235","ENSG00000241169","RP4-752I6.1","lincRNA"
"236","ENSG00000237429","RP1-159A19.4","antisense"
"237","ENSG00000233975","RP11-288L9.1","lincRNA"
"238","ENSG00000225886","RP11-288L9.4","antisense"
"239","ENSG00000269971","RP3-426I6.5","sense_intronic"
"240","ENSG00000270031","RP3-426I6.6","sense_intronic"
"241","ENSG00000227050","RP11-460I13.2","antisense"
"242","ENSG00000270605","RP5-1092A3.4","antisense"
"243","ENSG00000271398","RP5-1092A3.5","lincRNA"
"244","ENSG00000242125","SNHG3","processed_transcript"
"245","ENSG00000279443","RP4-669K10.8","TEC"
"246","ENSG00000197989","SNHG12","antisense"
"247","ENSG00000229388","RP11-442N24__B.1","lincRNA"
"248","ENSG00000270103","RNU11","lincRNA"
"249","ENSG00000233427","RP1-212P9.3","antisense"
"250","ENSG00000225750","RP11-242O24.3","lincRNA"
"251","ENSG00000237934","RP11-467D18.2","antisense"
"252","ENSG00000230523","RP3-437I16.1","lincRNA"
"253","ENSG00000228176","RP4-656G21.1","lincRNA"
"254","ENSG00000284676","RP11-179G8.2","lincRNA"
"255","ENSG00000233399","RP11-111I12.1","lincRNA"
"256","ENSG00000233372","RP5-893G23.1","lincRNA"
"257","ENSG00000236335","RP4-591L5.1","lincRNA"
"258","ENSG00000231949","RP4-591L5.2","lincRNA"
"259","ENSG00000186056","RP5-1166H10.2","antisense"
"260","ENSG00000229607","RP5-1125N11.1","lincRNA"
"261","ENSG00000223382","RP5-1125N11.2","lincRNA"
"262","ENSG00000235143","RP1-65J11.5","antisense"
"263","ENSG00000229044","RP11-266K22.2","antisense"
"264","ENSG00000284543","RP11-73M7.10","processed_transcript"
"265","ENSG00000229167","RP11-73M7.1","antisense"
"266","ENSG00000235790","RP11-73M7.6","antisense"
"267","ENSG00000264078","RP11-73M7.9","antisense"
"268","ENSG00000254545","RP11-84A19.3","antisense"
"269","ENSG00000203620","RP11-84A19.2","lincRNA"
"270","ENSG00000269967","RP11-84A19.4","lincRNA"
"271","ENSG00000228634","RP4-534N18.2","lincRNA"
"272","ENSG00000284702","RP4-534N18.4","lincRNA"
"273","ENSG00000203325","RP11-277A4.4","antisense"
"274","ENSG00000250135","RP4-622L5.2","sense_intronic"
"275","ENSG00000224066","RP4-622L5.7","antisense"
"276","ENSG00000233775","RP4-811H24.9","lincRNA"
"277","ENSG00000224409","RP11-114B7.6","antisense"
"278","ENSG00000278966","RP5-1174N9.2","TEC"
"279","ENSG00000236065","RP1-117O3.2","antisense"
"280","ENSG00000278997","RP11-131M11.2","TEC"
"281","ENSG00000279179","RP11-131M11.3","TEC"
"282","ENSG00000284721","RP11-131M11.4","lincRNA"
"283","ENSG00000270115","RP11-415J8.7","lincRNA"
"284","ENSG00000225313","RP11-415J8.3","antisense"
"285","ENSG00000233246","RP11-415J8.5","antisense"
"286","ENSG00000231163","RP5-1007G16.1","antisense"
"287","ENSG00000255811","RP1-34M23.5","antisense"
"288","ENSG00000230163","RP5-997D16.2","antisense"
"289","ENSG00000284640","RP11-181E22.4","lincRNA"
"290","ENSG00000227409","RP4-765A10.2","antisense"
"291","ENSG00000239636","RP4-728D4.2","antisense"
"292","ENSG00000232335","RP11-435D7.3","antisense"
"293","ENSG00000271914","RP4-789D17.5","lincRNA"
"294","ENSG00000271554","RP4-665N4.8","antisense"
"295","ENSG00000116883","RP11-268J15.5","antisense"
"296","ENSG00000284705","RP11-251B9.1","lincRNA"
"297","ENSG00000284720","RP4-614N24.3","lincRNA"
"298","ENSG00000234481","RP4-614N24.1","antisense"
"299","ENSG00000284650","RP3-406M12.1","lincRNA"
"300","ENSG00000223944","RP5-1180C18.1","lincRNA"
"301","ENSG00000233621","RP11-422J8.1","antisense"
"302","ENSG00000284748","RP11-566C13.2","bidirectional_promoter_lncRNA"
"303","ENSG00000233728","RP11-109P14.9","antisense"
"304","ENSG00000230955","RP11-109P14.10","antisense"
"305","ENSG00000224592","RP5-884C9.2","lincRNA"
"306","ENSG00000284623","RP5-884C9.4","lincRNA"
"307","ENSG00000237290","RP11-214L19.1","lincRNA"
"308","ENSG00000238063","RP11-329N22.1","lincRNA"
"309","ENSG00000284632","RP11-334L9.2","lincRNA"
"310","ENSG00000273637","RP5-864K19.7","processed_transcript"
"311","ENSG00000228436","RP5-864K19.4","antisense"
"312","ENSG00000270040","RP11-416A14.1","sense_intronic"
"313","ENSG00000226438","RP11-420K8.1","antisense"
"314","ENSG00000228060","RP11-69E11.8","antisense"
"315","ENSG00000225903","RP1-144F13.3","antisense"
"316","ENSG00000261798","RP1-118J21.25","antisense"
"317","ENSG00000284719","RP1-118J21.27","lincRNA"
"318","ENSG00000284678","RP1-118J21.28","lincRNA"
"319","ENSG00000236546","RP1-118J21.5","antisense"
"320","ENSG00000259943","RP1-39G22.7","antisense"
"321","ENSG00000284677","RP1-228H13.6","lincRNA"
"322","ENSG00000260920","RP1-228H13.5","sense_overlapping"
"323","ENSG00000279667","RP11-656D10.7","TEC"
"324","ENSG00000238287","RP11-656D10.3","antisense"
"325","ENSG00000227278","RP11-656D10.5","antisense"
"326","ENSG00000238186","RP11-656D10.6","antisense"
"327","ENSG00000237899","RP4-739H11.3","lincRNA"
"328","ENSG00000272145","RP4-739H11.4","antisense"
"329","ENSG00000229528","RP5-1066H13.4","antisense"
"330","ENSG00000281207","SLFNL1-AS1","antisense"
"331","ENSG00000235358","RP11-399E6.1","lincRNA"
"332","ENSG00000229901","RP11-399E6.4","antisense"
"333","ENSG00000230881","RP11-486B10.3","antisense"
"334","ENSG00000227527","RP11-223A3.1","sense_overlapping"
"335","ENSG00000234917","RP5-994D16.3","lincRNA"
"336","ENSG00000228452","RP5-994D16.9","antisense"
"337","ENSG00000228192","RP11-342M1.3","antisense"
"338","ENSG00000227533","RP5-848E13.3","lincRNA"
"339","ENSG00000283973","RP5-848E13.4","lincRNA"
"340","ENSG00000234694","RP1-92O14.3","antisense"
"341","ENSG00000229431","RP1-92O14.6","antisense"
"342","ENSG00000229372","RP11-506B15.4","antisense"
"343","ENSG00000229348","RP11-506B15.6","3prime_overlapping_ncRNA"
"344","ENSG00000236200","RP11-184I16.2","antisense"
"345","ENSG00000229444","RP11-184I16.4","antisense"
"346","ENSG00000237950","RP11-7O11.3","antisense"
"347","ENSG00000230615","RP5-1198O20.4","lincRNA"
"348","ENSG00000233602","RP5-891H21.4","sense_intronic"
"349","ENSG00000225721","RP11-269F19.2","antisense"
"350","ENSG00000281912","LINC01144","lincRNA"
"351","ENSG00000230896","RP11-767N6.7","sense_intronic"
"352","ENSG00000226957","RP4-533D7.4","antisense"
"353","ENSG00000227857","RP4-533D7.5","antisense"
"354","ENSG00000224863","RP5-1109J22.2","processed_transcript"
"355","ENSG00000269956","MKNK1-AS1","antisense"
"356","ENSG00000228237","RP11-8J9.4","antisense"
"357","ENSG00000225506","RP1-18D14.3","lincRNA"
"358","ENSG00000224805","RP1-18D14.4","antisense"
"359","ENSG00000226252","RP1-18D14.7","antisense"
"360","ENSG00000225762","RP11-511I2.2","antisense"
"361","ENSG00000237424","FOXD2-AS1","lincRNA"
"362","ENSG00000227947","RP11-543D5.1","lincRNA"
"363","ENSG00000223814","RP11-543D5.2","lincRNA"
"364","ENSG00000225028","RP11-330M19.1","lincRNA"
"365","ENSG00000226133","RP4-683M8.2","lincRNA"
"366","ENSG00000231413","RP11-193P11.3","lincRNA"
"367","ENSG00000279096","RP5-1024N4.6","TEC"
"368","ENSG00000223720","RP5-1024N4.2","lincRNA"
"369","ENSG00000272491","RP5-1024N4.4","antisense"
"370","ENSG00000279214","RP5-1024N4.5","TEC"
"371","ENSG00000229846","RP11-141A19.1","antisense"
"372","ENSG00000230114","RP11-141A19.2","antisense"
"373","ENSG00000225623","RP4-795A5.1","sense_intronic"
"374","ENSG00000279324","RP11-93G23.2","TEC"
"375","ENSG00000237337","RP11-567C20.2","antisense"
"376","ENSG00000233407","RP11-567C20.3","antisense"
"377","ENSG00000284696","RP11-567C20.5","lincRNA"
"378","ENSG00000284645","RP11-567C20.4","lincRNA"
"379","ENSG00000284700","RP5-850O15.3","bidirectional_promoter_lncRNA"
"380","ENSG00000225767","RP5-850O15.4","antisense"
"381","ENSG00000203356","RP11-296A18.3","lincRNA"
"382","ENSG00000236434","RP11-296A18.6","antisense"
"383","ENSG00000261664","RP11-275F13.1","antisense"
"384","ENSG00000238140","RP11-253A20.1","antisense"
"385","ENSG00000227070","RP11-191G24.1","antisense"
"386","ENSG00000266993","RP4-657D16.3","antisense"
"387","ENSG00000272175","RP4-657D16.6","antisense"
"388","ENSG00000223390","RP11-91A18.4","antisense"
"389","ENSG00000228369","RP11-91A18.5","antisense"
"390","ENSG00000272100","RP11-155O18.6","antisense"
"391","ENSG00000272371","RP11-25O10.2","lincRNA"
"392","ENSG00000242391","RP4-631H13.2","antisense"
"393","ENSG00000232993","RP11-334A14.5","antisense"
"394","ENSG00000235563","RP11-334A14.8","antisense"
"395","ENSG00000236723","RP5-1024G6.2","antisense"
"396","ENSG00000259818","RP5-1024G6.7","antisense"
"397","ENSG00000226754","RP5-1024G6.5","antisense"
"398","ENSG00000234578","RP4-784A16.1","antisense"
"399","ENSG00000228838","RP4-784A16.2","antisense"
"400","ENSG00000225030","RP4-784A16.3","sense_intronic"
"401","ENSG00000232762","RP4-784A16.4","antisense"
"402","ENSG00000225675","RP4-784A16.5","lincRNA"
"403","ENSG00000226938","RP11-117D22.1","lincRNA"
"404","ENSG00000230138","RP11-117D22.2","lincRNA"
"405","ENSG00000280378","RP4-758J24.6","TEC"
"406","ENSG00000280425","RP11-446E24.3","antisense"
"407","ENSG00000198711","SSBP3-AS1","antisense"
"408","ENSG00000225632","RP5-997D24.3","antisense"
"409","ENSG00000232245","RP4-705F19.1","lincRNA"
"410","ENSG00000235741","RP5-866L20.1","lincRNA"
"411","ENSG00000230728","RP11-240D10.4","sense_overlapping"
"412","ENSG00000237453","RP11-67L3.2","antisense"
"413","ENSG00000242396","RP11-67L3.5","antisense"
"414","ENSG00000233203","RP11-67L3.4","antisense"
"415","ENSG00000284601","RP11-12C17.3","bidirectional_promoter_lncRNA"
"416","ENSG00000233271","RP11-12C17.2","antisense"
"417","ENSG00000231090","RP11-101C11.1","lincRNA"
"418","ENSG00000234810","RP11-90C4.1","lincRNA"
"419","ENSG00000230250","RP11-90C4.2","lincRNA"
"420","ENSG00000233079","RP11-90C4.3","lincRNA"
"421","ENSG00000235612","RP1-158P9.1","lincRNA"
"422","ENSG00000260971","RP1-158P9.2","lincRNA"
"423","ENSG00000223956","RP4-710M16.2","lincRNA"
"424","ENSG00000229913","RP11-378I13.1","antisense"
"425","ENSG00000236341","RP5-1103B4.3","antisense"
"426","ENSG00000227935","RP6-102O10.1","lincRNA"
"427","ENSG00000226759","RP4-737A23.2","antisense"
"428","ENSG00000235038","RP11-393I23.4","lincRNA"
"429","ENSG00000283445","RP11-63G10.4","lincRNA"
"430","ENSG00000234807","RP4-794H19.2","lincRNA"
"431","ENSG00000272226","RP11-63G10.3","lincRNA"
"432","ENSG00000231740","RP11-63G10.2","lincRNA"
"433","ENSG00000232453","RP4-794H19.1","lincRNA"
"434","ENSG00000237352","RP4-794H19.4","lincRNA"
"435","ENSG00000241042","RP11-145M4.1","lincRNA"
"436","ENSG00000235215","RP11-145M4.2","lincRNA"
"437","ENSG00000224609","RP11-470E16.1","processed_transcript"
"438","ENSG00000270457","RP11-467C18.1","lincRNA"
"439","ENSG00000226883","RP4-782L23.2","antisense"
"440","ENSG00000238242","RP11-575B7.3","lincRNA"
"441","ENSG00000226476","RP11-776H12.1","lincRNA"
"442","ENSG00000231252","RP11-436K8.1","lincRNA"
"443","ENSG00000237928","RP4-668G5.1","antisense"
"444","ENSG00000270742","RP4-802A10.1","sense_intronic"
"445","ENSG00000237853","RP5-833A20.1","processed_transcript"
"446","ENSG00000284808","RP11-430G17.4","lincRNA"
"447","ENSG00000271200","RP11-430G17.3","lincRNA"
"448","ENSG00000278967","RP5-849H19.3","TEC"
"449","ENSG00000235545","RP11-230B22.1","antisense"
"450","ENSG00000234318","RP4-771M4.3","lincRNA"
"451","ENSG00000229537","RP11-5P4.1","lincRNA"
"452","ENSG00000227485","RP11-5P4.2","lincRNA"
"453","ENSG00000229225","RP11-5P4.3","lincRNA"
"454","ENSG00000203605","RP11-335E6.2","lincRNA"
"455","ENSG00000224209","LINC00466","processed_transcript"
"456","ENSG00000228734","RP11-335E6.3","lincRNA"
"457","ENSG00000230798","RP4-792G4.2","antisense"
"458","ENSG00000116652","DLEU2L","sense_intronic"
"459","ENSG00000223949","RP11-24J23.2","antisense"
"460","ENSG00000284928","RP11-24J23.3","lincRNA"
"461","ENSG00000226891","RP11-182I10.3","processed_transcript"
"462","ENSG00000272506","RP4-535B20.4","lincRNA"
"463","ENSG00000231485","RP4-535B20.1","lincRNA"
"464","ENSG00000229294","RP5-1044H5.1","antisense"
"465","ENSG00000237852","RP4-630A11.3","sense_intronic"
"466","ENSG00000285079","RP11-433N2.1","lincRNA"
"467","ENSG00000227466","RP11-397C12.1","antisense"
"468","ENSG00000248458","RP4-598P13.1","antisense"
"469","ENSG00000231080","RP11-342H21.2","antisense"
"470","ENSG00000275678","RP4-547N15.3","sense_intronic"
"471","ENSG00000235200","RP11-393N21.2","lincRNA"
"472","ENSG00000232284","RP11-518D3.1","antisense"
"473","ENSG00000233589","RP4-694A7.2","antisense"
"474","ENSG00000234264","RP4-694A7.4","antisense"
"475","ENSG00000285041","RP4-629B2.1","lincRNA"
"476","ENSG00000285407","RP11-520E6.1","lincRNA"
"477","ENSG00000285473","RP11-520E6.2","lincRNA"
"478","ENSG00000223883","RP11-424D14.1","lincRNA"
"479","ENSG00000235446","RP11-74K19.1","lincRNA"
"480","ENSG00000229639","RP3-380B4.1","lincRNA"
"481","ENSG00000237919","RP11-181B18.1","antisense"
"482","ENSG00000228988","RP4-677H15.4","antisense"
"483","ENSG00000226088","RP11-180O5.2","antisense"
"484","ENSG00000271992","RP11-42O15.3","lincRNA"
"485","ENSG00000229051","RP5-952N6.1","lincRNA"
"486","ENSG00000226208","RP11-99H8.1","lincRNA"
"487","ENSG00000235782","RP3-333A15.1","antisense"
"488","ENSG00000269933","RP3-333A15.2","sense_intronic"
"489","ENSG00000235079","RP11-108P2.1","antisense"
"490","ENSG00000229956","RP11-316C12.2","processed_transcript"
"491","ENSG00000231985","RP11-82L20.1","antisense"
"492","ENSG00000228853","RP11-175G14.1","sense_intronic"
"493","ENSG00000225087","RP4-660H19.1","lincRNA"
"494","ENSG00000227016","RP11-262K1.1","lincRNA"
